thread_id,start,end,minutes_seconds,duration
8213,27:23.3,07-02-2022 16:27:23.37,27:23.366,68
8214,27:23.4,07-02-2022 16:27:23.44,27:23.435,69
8215,27:23.4,07-02-2022 16:27:23.50,27:23.504,69
8216,27:23.5,07-02-2022 16:27:23.57,27:23.573,69
8217,27:23.6,07-02-2022 16:27:23.64,27:23.640,67
8218,27:23.6,07-02-2022 16:27:23.71,27:23.708,68
8219,27:23.7,07-02-2022 16:27:23.78,27:23.776,68
8220,27:23.8,07-02-2022 16:27:23.84,27:23.844,68
8221,27:23.8,07-02-2022 16:27:23.91,27:23.911,67
8222,27:23.9,07-02-2022 16:27:23.98,27:23.978,67
8223,27:24.0,07-02-2022 16:27:24.05,27:24.047,69
8224,27:24.0,07-02-2022 16:27:24.11,27:24.114,67
8225,27:24.1,07-02-2022 16:27:24.18,27:24.182,68
8226,27:24.2,07-02-2022 16:27:24.25,27:24.251,69
8227,27:24.3,07-02-2022 16:27:24.32,27:24.319,68
8228,27:24.3,07-02-2022 16:27:24.39,27:24.389,70
8229,27:24.4,07-02-2022 16:27:24.46,27:24.459,70
8230,27:24.5,07-02-2022 16:27:24.53,27:24.525,66
8231,27:24.5,07-02-2022 16:27:24.59,27:24.593,68
8232,27:24.6,07-02-2022 16:27:24.66,27:24.664,71
8233,27:24.7,07-02-2022 16:27:24.73,27:24.732,68
8234,27:24.7,07-02-2022 16:27:24.80,27:24.800,68
8235,27:24.8,07-02-2022 16:27:24.87,27:24.869,69
8236,27:24.9,07-02-2022 16:27:24.94,27:24.936,67
8237,27:24.9,07-02-2022 16:27:25.01,27:25.005,69
8238,27:25.0,07-02-2022 16:27:25.07,27:25.073,68
8239,27:25.1,07-02-2022 16:27:25.14,27:25.141,68
8240,27:25.1,07-02-2022 16:27:25.21,27:25.210,69
8241,27:25.2,07-02-2022 16:27:25.28,27:25.277,67
8242,27:25.3,07-02-2022 16:27:25.35,27:25.346,68
8243,27:25.3,07-02-2022 16:27:25.41,27:25.414,68
8244,27:25.4,07-02-2022 16:27:25.48,27:25.482,68
8245,27:25.5,07-02-2022 16:27:25.55,27:25.548,66
8246,27:25.5,07-02-2022 16:27:25.62,27:25.616,68
8247,27:25.6,07-02-2022 16:27:25.68,27:25.684,68
8248,27:25.7,07-02-2022 16:27:25.75,27:25.751,67
8249,27:25.8,07-02-2022 16:27:25.82,27:25.819,68
8250,27:25.8,07-02-2022 16:27:25.89,27:25.888,69
8251,27:25.9,07-02-2022 16:27:25.96,27:25.956,68
8252,27:26.0,07-02-2022 16:27:26.02,27:26.025,69
8253,27:26.0,07-02-2022 16:27:26.09,27:26.094,69
8254,27:26.1,07-02-2022 16:27:26.16,27:26.160,66
8255,27:26.2,07-02-2022 16:27:26.23,27:26.230,70
8256,27:26.2,07-02-2022 16:27:26.30,27:26.299,69
8257,27:26.3,07-02-2022 16:27:26.37,27:26.367,68
8258,27:26.4,07-02-2022 16:27:26.44,27:26.437,70
8259,27:26.4,07-02-2022 16:27:26.51,27:26.506,69
8260,27:26.5,07-02-2022 16:27:26.57,27:26.572,66
8261,27:26.6,07-02-2022 16:27:26.64,27:26.644,72
8262,27:26.6,07-02-2022 16:27:26.71,27:26.712,68
8263,27:26.7,07-02-2022 16:27:26.78,27:26.781,68
8264,27:26.8,07-02-2022 16:27:26.85,27:26.849,68
8265,27:26.8,07-02-2022 16:27:26.92,27:26.919,70
8266,27:26.9,07-02-2022 16:27:26.99,27:26.987,68
8267,27:27.0,07-02-2022 16:27:27.06,27:27.055,68
8268,27:27.1,07-02-2022 16:27:27.13,27:27.125,70
8269,27:27.1,07-02-2022 16:27:27.19,27:27.193,68
8270,27:27.2,07-02-2022 16:27:27.26,27:27.261,68
8271,27:27.3,07-02-2022 16:27:27.33,27:27.334,73
8272,27:27.3,07-02-2022 16:27:27.40,27:27.403,69
8273,27:27.4,07-02-2022 16:27:27.48,27:27.477,74
8274,27:27.5,07-02-2022 16:27:27.55,27:27.545,68
8275,27:27.5,07-02-2022 16:27:27.61,27:27.613,68
8276,27:27.6,07-02-2022 16:27:27.68,27:27.682,69
8277,27:27.7,07-02-2022 16:27:27.75,27:27.751,69
8278,27:27.8,07-02-2022 16:27:27.82,27:27.819,68
8279,27:27.8,07-02-2022 16:27:27.89,27:27.887,68
8280,27:27.9,07-02-2022 16:27:27.96,27:27.956,69
8281,27:28.0,07-02-2022 16:27:28.03,27:28.025,69
8282,27:28.0,07-02-2022 16:27:28.09,27:28.094,69
8283,27:28.1,07-02-2022 16:27:28.16,27:28.161,67
8284,27:28.2,07-02-2022 16:27:28.23,27:28.230,69
8285,27:28.2,07-02-2022 16:27:28.30,27:28.298,68
8286,27:28.3,07-02-2022 16:27:28.37,27:28.366,68
8287,27:28.4,07-02-2022 16:27:28.43,27:28.434,68
8288,27:28.4,07-02-2022 16:27:28.50,27:28.504,70
8289,27:28.5,07-02-2022 16:27:28.57,27:28.572,68
8290,27:28.6,07-02-2022 16:27:28.64,27:28.643,71
8291,27:28.6,07-02-2022 16:27:28.71,27:28.711,68
8292,27:28.7,07-02-2022 16:27:28.78,27:28.780,69
8293,27:28.8,07-02-2022 16:27:28.85,27:28.853,73
8294,27:28.9,07-02-2022 16:27:28.92,27:28.921,68
8295,27:28.9,07-02-2022 16:27:28.99,27:28.990,69
8296,27:29.0,07-02-2022 16:27:29.06,27:29.062,72
8297,27:29.1,07-02-2022 16:27:29.13,27:29.131,69
8298,27:29.1,07-02-2022 16:27:29.20,27:29.199,68
8299,27:29.2,07-02-2022 16:27:29.27,27:29.267,68
8300,27:29.3,07-02-2022 16:27:29.40,27:29.402,135
8301,27:29.4,07-02-2022 16:27:29.47,27:29.468,66
8302,27:29.5,07-02-2022 16:27:29.53,27:29.533,65
8303,27:29.5,07-02-2022 16:27:29.60,27:29.600,67
8304,27:29.6,07-02-2022 16:27:29.67,27:29.674,74
8305,27:29.7,07-02-2022 16:27:29.74,27:29.741,67
8306,27:29.7,07-02-2022 16:27:29.81,27:29.808,67
8307,27:29.8,07-02-2022 16:27:29.87,27:29.874,66
8308,27:29.9,07-02-2022 16:27:29.94,27:29.942,68
8309,27:29.9,07-02-2022 16:27:30.01,27:30.009,67
8310,27:30.0,07-02-2022 16:27:30.08,27:30.082,73
8311,27:30.1,07-02-2022 16:27:30.15,27:30.149,67
8312,27:30.1,07-02-2022 16:27:30.22,27:30.218,68
8313,27:30.2,07-02-2022 16:27:30.29,27:30.287,69
8314,27:30.3,07-02-2022 16:27:30.35,27:30.354,67
8315,27:30.4,07-02-2022 16:27:30.42,27:30.422,68
8316,27:30.4,07-02-2022 16:27:30.49,27:30.488,66
8317,27:30.5,07-02-2022 16:27:30.56,27:30.555,67
8318,27:30.6,07-02-2022 16:27:30.63,27:30.625,70
8319,27:30.6,07-02-2022 16:27:30.69,27:30.694,69
8320,27:30.7,07-02-2022 16:27:30.76,27:30.760,66
8321,27:30.8,07-02-2022 16:27:30.83,27:30.831,71
8322,27:30.8,07-02-2022 16:27:30.90,27:30.898,67
8323,27:30.9,07-02-2022 16:27:30.97,27:30.967,69
8324,27:31.0,07-02-2022 16:27:31.04,27:31.035,68
8325,27:31.0,07-02-2022 16:27:31.10,27:31.104,69
8326,27:31.1,07-02-2022 16:27:31.17,27:31.172,68
8327,27:31.2,07-02-2022 16:27:31.24,27:31.240,68
8328,27:31.2,07-02-2022 16:27:31.31,27:31.309,69
8329,27:31.3,07-02-2022 16:27:31.37,27:31.374,65
8330,27:31.4,07-02-2022 16:27:31.44,27:31.442,68
8331,27:31.4,07-02-2022 16:27:31.51,27:31.511,69
8332,27:31.5,07-02-2022 16:27:31.58,27:31.578,67
8333,27:31.6,07-02-2022 16:27:31.64,27:31.644,66
8334,27:31.6,07-02-2022 16:27:31.71,27:31.711,67
8335,27:31.7,07-02-2022 16:27:31.78,27:31.777,66
8336,27:31.8,07-02-2022 16:27:31.84,27:31.844,67
8337,27:31.8,07-02-2022 16:27:31.91,27:31.909,65
8338,27:31.9,07-02-2022 16:27:31.98,27:31.976,67
8339,27:32.0,07-02-2022 16:27:32.04,27:32.042,66
8340,27:32.0,07-02-2022 16:27:32.11,27:32.110,68
8341,27:32.1,07-02-2022 16:27:32.18,27:32.177,67
8342,27:32.2,07-02-2022 16:27:32.24,27:32.243,66
8343,27:32.2,07-02-2022 16:27:32.31,27:32.309,66
8344,27:32.3,07-02-2022 16:27:32.38,27:32.376,67
8345,27:32.4,07-02-2022 16:27:32.44,27:32.441,65
8346,27:32.4,07-02-2022 16:27:32.51,27:32.508,67
8347,27:32.5,07-02-2022 16:27:32.57,27:32.574,66
8348,27:32.6,07-02-2022 16:27:32.64,27:32.640,66
8349,27:32.6,07-02-2022 16:27:32.71,27:32.707,67
8350,27:32.7,07-02-2022 16:27:32.77,27:32.774,67
8351,27:32.8,07-02-2022 16:27:32.84,27:32.843,69
8352,27:32.8,07-02-2022 16:27:32.91,27:32.909,66
8353,27:32.9,07-02-2022 16:27:32.98,27:32.976,67
8354,27:33.0,07-02-2022 16:27:33.04,27:33.043,67
8355,27:33.0,07-02-2022 16:27:33.11,27:33.109,66
8356,27:33.1,07-02-2022 16:27:33.18,27:33.176,67
8357,27:33.2,07-02-2022 16:27:33.24,27:33.243,67
8358,27:33.2,07-02-2022 16:27:33.31,27:33.311,68
8359,27:33.3,07-02-2022 16:27:33.38,27:33.377,66
8360,27:33.4,07-02-2022 16:27:33.45,27:33.445,68
8361,27:33.4,07-02-2022 16:27:33.51,27:33.513,68
8362,27:33.5,07-02-2022 16:27:33.58,27:33.579,66
8363,27:33.6,07-02-2022 16:27:33.65,27:33.645,66
8364,27:33.6,07-02-2022 16:27:33.71,27:33.711,66
8365,27:33.7,07-02-2022 16:27:33.78,27:33.779,68
8366,27:33.8,07-02-2022 16:27:33.84,27:33.844,65
8367,27:33.8,07-02-2022 16:27:33.91,27:33.910,66
8368,27:33.9,07-02-2022 16:27:33.98,27:33.977,67
8369,27:34.0,07-02-2022 16:27:34.04,27:34.043,66
8370,27:34.0,07-02-2022 16:27:34.11,27:34.110,67
8371,27:34.1,07-02-2022 16:27:34.18,27:34.176,66
8372,27:34.2,07-02-2022 16:27:34.24,27:34.243,67
8373,27:34.2,07-02-2022 16:27:34.31,27:34.308,65
8374,27:34.3,07-02-2022 16:27:34.37,27:34.374,66
8375,27:34.4,07-02-2022 16:27:34.44,27:34.441,67
8376,27:34.4,07-02-2022 16:27:34.51,27:34.509,68
8377,27:34.5,07-02-2022 16:27:34.58,27:34.575,66
8378,27:34.6,07-02-2022 16:27:34.64,27:34.641,66
8379,27:34.6,07-02-2022 16:27:34.71,27:34.708,67
8380,27:34.7,07-02-2022 16:27:34.78,27:34.783,75
8381,27:34.8,07-02-2022 16:27:34.86,27:34.857,74
8382,27:34.9,07-02-2022 16:27:34.92,27:34.923,66
8383,27:34.9,07-02-2022 16:27:34.99,27:34.989,66
8384,27:35.0,07-02-2022 16:27:35.06,27:35.056,67
8385,27:35.1,07-02-2022 16:27:35.12,27:35.123,67
8386,27:35.1,07-02-2022 16:27:35.19,27:35.190,67
8387,27:35.2,07-02-2022 16:27:35.26,27:35.255,65
8388,27:35.3,07-02-2022 16:27:35.32,27:35.320,65
8389,27:35.3,07-02-2022 16:27:35.39,27:35.386,65
8390,27:35.4,07-02-2022 16:27:35.45,27:35.452,66
8391,27:35.5,07-02-2022 16:27:35.52,27:35.518,66
8392,27:35.5,07-02-2022 16:27:35.58,27:35.584,66
8393,27:35.6,07-02-2022 16:27:35.65,27:35.650,66
8394,27:35.7,07-02-2022 16:27:35.72,27:35.721,71
8395,27:35.7,07-02-2022 16:27:35.79,27:35.792,71
8396,27:35.8,07-02-2022 16:27:35.86,27:35.858,66
8397,27:35.9,07-02-2022 16:27:35.92,27:35.924,66
8398,27:35.9,07-02-2022 16:27:35.99,27:35.990,66
8399,27:36.0,07-02-2022 16:27:36.06,27:36.056,66
8400,27:36.1,07-02-2022 16:27:36.19,27:36.188,132
8401,27:36.2,07-02-2022 16:27:36.26,27:36.257,69
8402,27:36.3,07-02-2022 16:27:36.33,27:36.326,69
8403,27:36.3,07-02-2022 16:27:36.39,27:36.394,68
8404,27:36.4,07-02-2022 16:27:36.46,27:36.462,68
8405,27:36.5,07-02-2022 16:27:36.53,27:36.531,69
8406,27:36.5,07-02-2022 16:27:36.60,27:36.601,70
8407,27:36.6,07-02-2022 16:27:36.67,27:36.668,67
8408,27:36.7,07-02-2022 16:27:36.74,27:36.742,74
8409,27:36.7,07-02-2022 16:27:36.81,27:36.812,70
8410,27:36.8,07-02-2022 16:27:36.88,27:36.880,68
8411,27:36.9,07-02-2022 16:27:36.95,27:36.948,68
8412,27:36.9,07-02-2022 16:27:37.02,27:37.020,72
8413,27:37.0,07-02-2022 16:27:37.09,27:37.088,68
8414,27:37.1,07-02-2022 16:27:37.16,27:37.156,68
8415,27:37.2,07-02-2022 16:27:37.23,27:37.227,71
8416,27:37.2,07-02-2022 16:27:37.29,27:37.294,67
8417,27:37.3,07-02-2022 16:27:37.36,27:37.363,69
8418,27:37.4,07-02-2022 16:27:37.43,27:37.430,67
8419,27:37.4,07-02-2022 16:27:37.50,27:37.498,67
8420,27:37.5,07-02-2022 16:27:37.57,27:37.566,68
8421,27:37.6,07-02-2022 16:27:37.63,27:37.634,68
8422,27:37.6,07-02-2022 16:27:37.71,27:37.707,73
8423,27:37.7,07-02-2022 16:27:37.78,27:37.778,71
8424,27:37.8,07-02-2022 16:27:37.85,27:37.845,67
8425,27:37.8,07-02-2022 16:27:37.91,27:37.912,67
8426,27:37.9,07-02-2022 16:27:37.98,27:37.981,69
8427,27:38.0,07-02-2022 16:27:38.05,27:38.048,67
8428,27:38.0,07-02-2022 16:27:38.12,27:38.116,68
8429,27:38.1,07-02-2022 16:27:38.18,27:38.184,68
8430,27:38.2,07-02-2022 16:27:38.26,27:38.256,72
8431,27:38.3,07-02-2022 16:27:38.32,27:38.324,68
8432,27:38.3,07-02-2022 16:27:38.40,27:38.395,71
8433,27:38.4,07-02-2022 16:27:38.46,27:38.462,67
8434,27:38.5,07-02-2022 16:27:38.53,27:38.532,70
8435,27:38.5,07-02-2022 16:27:38.60,27:38.599,67
8436,27:38.6,07-02-2022 16:27:38.67,27:38.666,67
8437,27:38.7,07-02-2022 16:27:38.74,27:38.736,70
8438,27:38.7,07-02-2022 16:27:38.80,27:38.804,68
8439,27:38.8,07-02-2022 16:27:38.87,27:38.872,68
8440,27:38.9,07-02-2022 16:27:38.94,27:38.939,67
8441,27:38.9,07-02-2022 16:27:39.01,27:39.007,68
8442,27:39.0,07-02-2022 16:27:39.08,27:39.078,71
8443,27:39.1,07-02-2022 16:27:39.15,27:39.145,67
8444,27:39.1,07-02-2022 16:27:39.21,27:39.212,67
8445,27:39.2,07-02-2022 16:27:39.28,27:39.279,67
8446,27:39.3,07-02-2022 16:27:39.35,27:39.346,67
8447,27:39.3,07-02-2022 16:27:39.41,27:39.413,67
8448,27:39.4,07-02-2022 16:27:39.48,27:39.482,69
8449,27:39.5,07-02-2022 16:27:39.55,27:39.548,66
8450,27:39.5,07-02-2022 16:27:39.62,27:39.616,68
8451,27:39.6,07-02-2022 16:27:39.68,27:39.683,67
8452,27:39.7,07-02-2022 16:27:39.75,27:39.751,68
8453,27:39.8,07-02-2022 16:27:39.82,27:39.818,67
8454,27:39.8,07-02-2022 16:27:39.89,27:39.887,69
8455,27:39.9,07-02-2022 16:27:39.95,27:39.954,67
8456,27:40.0,07-02-2022 16:27:40.02,27:40.022,68
8457,27:40.0,07-02-2022 16:27:40.09,27:40.090,68
8458,27:40.1,07-02-2022 16:27:40.16,27:40.157,67
8459,27:40.2,07-02-2022 16:27:40.22,27:40.224,67
8460,27:40.2,07-02-2022 16:27:40.30,27:40.295,71
8461,27:40.3,07-02-2022 16:27:40.36,27:40.363,68
8462,27:40.4,07-02-2022 16:27:40.43,27:40.430,67
8463,27:40.4,07-02-2022 16:27:40.50,27:40.497,67
8464,27:40.5,07-02-2022 16:27:40.57,27:40.567,70
8465,27:40.6,07-02-2022 16:27:40.64,27:40.636,69
8466,27:40.6,07-02-2022 16:27:40.70,27:40.703,67
8467,27:40.7,07-02-2022 16:27:40.77,27:40.771,68
8468,27:40.8,07-02-2022 16:27:40.84,27:40.839,68
8469,27:40.8,07-02-2022 16:27:40.91,27:40.906,67
8470,27:40.9,07-02-2022 16:27:40.97,27:40.974,68
8471,27:41.0,07-02-2022 16:27:41.04,27:41.041,67
8472,27:41.0,07-02-2022 16:27:41.11,27:41.109,68
8473,27:41.1,07-02-2022 16:27:41.18,27:41.178,69
8474,27:41.2,07-02-2022 16:27:41.25,27:41.246,68
8475,27:41.2,07-02-2022 16:27:41.31,27:41.314,68
8476,27:41.3,07-02-2022 16:27:41.38,27:41.382,68
8477,27:41.4,07-02-2022 16:27:41.45,27:41.450,68
8478,27:41.4,07-02-2022 16:27:41.52,27:41.518,68
8479,27:41.5,07-02-2022 16:27:41.59,27:41.587,69
8480,27:41.6,07-02-2022 16:27:41.66,27:41.656,69
8481,27:41.7,07-02-2022 16:27:41.72,27:41.724,68
8482,27:41.7,07-02-2022 16:27:41.79,27:41.791,67
8483,27:41.8,07-02-2022 16:27:41.86,27:41.862,71
8484,27:41.9,07-02-2022 16:27:41.94,27:41.944,82
8485,27:41.9,07-02-2022 16:27:42.01,27:42.011,67
8486,27:42.0,07-02-2022 16:27:42.08,27:42.080,69
8487,27:42.1,07-02-2022 16:27:42.15,27:42.148,68
8488,27:42.1,07-02-2022 16:27:42.22,27:42.215,67
8489,27:42.2,07-02-2022 16:27:42.28,27:42.282,67
8490,27:42.3,07-02-2022 16:27:42.35,27:42.351,69
8491,27:42.4,07-02-2022 16:27:42.42,27:42.419,68
8492,27:42.4,07-02-2022 16:27:42.49,27:42.487,68
8493,27:42.5,07-02-2022 16:27:42.56,27:42.555,68
8494,27:42.6,07-02-2022 16:27:42.62,27:42.622,67
8495,27:42.6,07-02-2022 16:27:42.69,27:42.689,67
8496,27:42.7,07-02-2022 16:27:42.76,27:42.756,66
8497,27:42.8,07-02-2022 16:27:42.82,27:42.824,68
8498,27:42.8,07-02-2022 16:27:42.89,27:42.892,68
8499,27:42.9,07-02-2022 16:27:42.96,27:42.960,68
8500,27:43.0,07-02-2022 16:27:43.09,27:43.092,132
8501,27:43.1,07-02-2022 16:27:43.16,27:43.163,71
8502,27:43.2,07-02-2022 16:27:43.23,27:43.230,67
8503,27:43.2,07-02-2022 16:27:43.30,27:43.297,67
8504,27:43.3,07-02-2022 16:27:43.36,27:43.364,67
8505,27:43.4,07-02-2022 16:27:43.43,27:43.432,68
8506,27:43.4,07-02-2022 16:27:43.50,27:43.502,70
8507,27:43.5,07-02-2022 16:27:43.57,27:43.570,68
8508,27:43.6,07-02-2022 16:27:43.64,27:43.638,68
8509,27:43.6,07-02-2022 16:27:43.71,27:43.708,70
8510,27:43.7,07-02-2022 16:27:43.78,27:43.778,70
8511,27:43.8,07-02-2022 16:27:43.85,27:43.845,67
8512,27:43.8,07-02-2022 16:27:43.91,27:43.914,69
8513,27:43.9,07-02-2022 16:27:43.98,27:43.981,67
8514,27:44.0,07-02-2022 16:27:44.05,27:44.054,73
8515,27:44.1,07-02-2022 16:27:44.13,27:44.125,71
8516,27:44.1,07-02-2022 16:27:44.20,27:44.198,73
8517,27:44.2,07-02-2022 16:27:44.27,27:44.266,68
8518,27:44.3,07-02-2022 16:27:44.34,27:44.336,70
8519,27:44.3,07-02-2022 16:27:44.40,27:44.403,67
8520,27:44.4,07-02-2022 16:27:44.47,27:44.471,68
8521,27:44.5,07-02-2022 16:27:44.54,27:44.538,67
8522,27:44.5,07-02-2022 16:27:44.61,27:44.606,68
8523,27:44.6,07-02-2022 16:27:44.67,27:44.674,68
8524,27:44.7,07-02-2022 16:27:44.74,27:44.742,68
8525,27:44.7,07-02-2022 16:27:44.81,27:44.810,68
8526,27:44.8,07-02-2022 16:27:44.88,27:44.878,68
8527,27:44.9,07-02-2022 16:27:44.95,27:44.946,68
8528,27:44.9,07-02-2022 16:27:45.01,27:45.014,68
8529,27:45.0,07-02-2022 16:27:45.08,27:45.081,67
8530,27:45.1,07-02-2022 16:27:45.15,27:45.152,71
8531,27:45.2,07-02-2022 16:27:45.22,27:45.220,68
8532,27:45.2,07-02-2022 16:27:45.29,27:45.287,67
8533,27:45.3,07-02-2022 16:27:45.36,27:45.356,69
8534,27:45.4,07-02-2022 16:27:45.42,27:45.424,68
8535,27:45.4,07-02-2022 16:27:45.49,27:45.491,67
8536,27:45.5,07-02-2022 16:27:45.56,27:45.560,69
8537,27:45.6,07-02-2022 16:27:45.63,27:45.627,67
8538,27:45.6,07-02-2022 16:27:45.70,27:45.695,68
8539,27:45.7,07-02-2022 16:27:45.76,27:45.764,69
8540,27:45.8,07-02-2022 16:27:45.83,27:45.832,68
8541,27:45.8,07-02-2022 16:27:45.90,27:45.899,67
8542,27:45.9,07-02-2022 16:27:45.97,27:45.967,68
8543,27:46.0,07-02-2022 16:27:46.03,27:46.034,67
8544,27:46.0,07-02-2022 16:27:46.10,27:46.102,68
8545,27:46.1,07-02-2022 16:27:46.17,27:46.171,69
8546,27:46.2,07-02-2022 16:27:46.24,27:46.239,68
8547,27:46.2,07-02-2022 16:27:46.31,27:46.308,69
8548,27:46.3,07-02-2022 16:27:46.38,27:46.378,70
8549,27:46.4,07-02-2022 16:27:46.45,27:46.446,68
8550,27:46.4,07-02-2022 16:27:46.51,27:46.514,68
8551,27:46.5,07-02-2022 16:27:46.58,27:46.582,68
8552,27:46.6,07-02-2022 16:27:46.65,27:46.649,67
8553,27:46.6,07-02-2022 16:27:46.72,27:46.716,67
8554,27:46.7,07-02-2022 16:27:46.78,27:46.784,68
8555,27:46.8,07-02-2022 16:27:46.85,27:46.851,67
8556,27:46.9,07-02-2022 16:27:46.92,27:46.919,68
8557,27:46.9,07-02-2022 16:27:46.99,27:46.987,68
8558,27:47.0,07-02-2022 16:27:47.06,27:47.055,68
8559,27:47.1,07-02-2022 16:27:47.12,27:47.123,68
8560,27:47.1,07-02-2022 16:27:47.19,27:47.192,69
8561,27:47.2,07-02-2022 16:27:47.26,27:47.260,68
8562,27:47.3,07-02-2022 16:27:47.33,27:47.329,69
8563,27:47.3,07-02-2022 16:27:47.40,27:47.398,69
8564,27:47.4,07-02-2022 16:27:47.47,27:47.467,69
8565,27:47.5,07-02-2022 16:27:47.53,27:47.534,67
8566,27:47.5,07-02-2022 16:27:47.60,27:47.603,69
8567,27:47.6,07-02-2022 16:27:47.67,27:47.670,67
8568,27:47.7,07-02-2022 16:27:47.74,27:47.739,69
8569,27:47.7,07-02-2022 16:27:47.81,27:47.807,68
8570,27:47.8,07-02-2022 16:27:47.87,27:47.874,67
8571,27:47.9,07-02-2022 16:27:47.94,27:47.943,69
8572,27:47.9,07-02-2022 16:27:48.01,27:48.011,68
8573,27:48.0,07-02-2022 16:27:48.08,27:48.078,67
8574,27:48.1,07-02-2022 16:27:48.15,27:48.147,69
8575,27:48.1,07-02-2022 16:27:48.21,27:48.214,67
8576,27:48.2,07-02-2022 16:27:48.28,27:48.282,68
8577,27:48.3,07-02-2022 16:27:48.35,27:48.351,69
8578,27:48.4,07-02-2022 16:27:48.42,27:48.418,67
8579,27:48.4,07-02-2022 16:27:48.49,27:48.486,68
8580,27:48.5,07-02-2022 16:27:48.55,27:48.553,67
8581,27:48.6,07-02-2022 16:27:48.62,27:48.621,68
8582,27:48.6,07-02-2022 16:27:48.69,27:48.690,69
8583,27:48.7,07-02-2022 16:27:48.76,27:48.758,68
8584,27:48.8,07-02-2022 16:27:48.83,27:48.826,68
8585,27:48.8,07-02-2022 16:27:48.89,27:48.894,68
8586,27:48.9,07-02-2022 16:27:48.96,27:48.962,68
8587,27:49.0,07-02-2022 16:27:49.03,27:49.029,67
8588,27:49.0,07-02-2022 16:27:49.10,27:49.097,68
8589,27:49.1,07-02-2022 16:27:49.17,27:49.167,70
8590,27:49.2,07-02-2022 16:27:49.24,27:49.235,68
8591,27:49.2,07-02-2022 16:27:49.30,27:49.303,68
8592,27:49.3,07-02-2022 16:27:49.37,27:49.370,67
8593,27:49.4,07-02-2022 16:27:49.44,27:49.437,67
8594,27:49.4,07-02-2022 16:27:49.51,27:49.505,68
8595,27:49.5,07-02-2022 16:27:49.57,27:49.572,67
8596,27:49.6,07-02-2022 16:27:49.64,27:49.639,67
8597,27:49.6,07-02-2022 16:27:49.71,27:49.707,68
8598,27:49.7,07-02-2022 16:27:49.78,27:49.779,72
8599,27:49.8,07-02-2022 16:27:49.85,27:49.846,67
8600,27:49.8,07-02-2022 16:27:49.98,27:49.976,130
8601,27:50.0,07-02-2022 16:27:50.04,27:50.043,67
8602,27:50.0,07-02-2022 16:27:50.11,27:50.108,65
8603,27:50.1,07-02-2022 16:27:50.18,27:50.176,68
8604,27:50.2,07-02-2022 16:27:50.24,27:50.242,66
8605,27:50.2,07-02-2022 16:27:50.31,27:50.308,66
8606,27:50.3,07-02-2022 16:27:50.38,27:50.375,67
8607,27:50.4,07-02-2022 16:27:50.44,27:50.440,65
8608,27:50.4,07-02-2022 16:27:50.51,27:50.508,68
8609,27:50.5,07-02-2022 16:27:50.57,27:50.574,66
8610,27:50.6,07-02-2022 16:27:50.64,27:50.642,68
8611,27:50.6,07-02-2022 16:27:50.71,27:50.709,67
8612,27:50.7,07-02-2022 16:27:50.78,27:50.778,69
8613,27:50.8,07-02-2022 16:27:50.84,27:50.844,66
8614,27:50.8,07-02-2022 16:27:50.91,27:50.911,67
8615,27:50.9,07-02-2022 16:27:50.98,27:50.977,66
8616,27:51.0,07-02-2022 16:27:51.04,27:51.044,67
8617,27:51.0,07-02-2022 16:27:51.11,27:51.110,66
8618,27:51.1,07-02-2022 16:27:51.18,27:51.178,68
8619,27:51.2,07-02-2022 16:27:51.24,27:51.245,67
8620,27:51.2,07-02-2022 16:27:51.31,27:51.313,68
8621,27:51.3,07-02-2022 16:27:51.38,27:51.381,68
8622,27:51.4,07-02-2022 16:27:51.45,27:51.448,67
8623,27:51.4,07-02-2022 16:27:51.52,27:51.516,68
8624,27:51.5,07-02-2022 16:27:51.59,27:51.586,70
8625,27:51.6,07-02-2022 16:27:51.65,27:51.654,68
8626,27:51.7,07-02-2022 16:27:51.73,27:51.728,74
8627,27:51.7,07-02-2022 16:27:51.80,27:51.795,67
8628,27:51.8,07-02-2022 16:27:51.86,27:51.862,67
8629,27:51.9,07-02-2022 16:27:51.93,27:51.929,67
8630,27:51.9,07-02-2022 16:27:52.00,27:51.996,67
8631,27:52.0,07-02-2022 16:27:52.06,27:52.063,67
8632,27:52.1,07-02-2022 16:27:52.13,27:52.131,68
8633,27:52.1,07-02-2022 16:27:52.20,27:52.199,68
8634,27:52.2,07-02-2022 16:27:52.27,27:52.265,66
8635,27:52.3,07-02-2022 16:27:52.33,27:52.331,66
8636,27:52.3,07-02-2022 16:27:52.40,27:52.403,72
8637,27:52.4,07-02-2022 16:27:52.47,27:52.469,66
8638,27:52.5,07-02-2022 16:27:52.54,27:52.537,68
8639,27:52.5,07-02-2022 16:27:52.61,27:52.607,70
8640,27:52.6,07-02-2022 16:27:52.67,27:52.675,68
8641,27:52.7,07-02-2022 16:27:52.74,27:52.744,69
8642,27:52.7,07-02-2022 16:27:52.81,27:52.814,70
8643,27:52.8,07-02-2022 16:27:52.89,27:52.891,77
8644,27:52.9,07-02-2022 16:27:52.97,27:52.966,75
8645,27:53.0,07-02-2022 16:27:53.03,27:53.032,66
8646,27:53.0,07-02-2022 16:27:53.10,27:53.100,68
8647,27:53.1,07-02-2022 16:27:53.17,27:53.168,68
8648,27:53.2,07-02-2022 16:27:53.23,27:53.234,66
